ID,ZLECENIE_ID,ADRESAT_ID,RODZAJ_PRZESYLKI,WYMIAR_X,WYMIAR_Y,WYMIAR_Z,WAGA,DATA_NADANIA
532,301,16376,paleta,62,46,81,190917,2021-06-18
533,301,11612,paczka,5,39,25,38672,2021-06-18
534,302,14549,paczka,83,84,41,46230,2021-03-09
535,303,13429,paleta,85,21,66,130058,2021-10-23
536,304,10861,list,14,46,7,60,2021-05-18
537,304,8446,list,40,25,8,663,2021-05-18
538,304,1623,paczka,33,78,20,23904,2021-05-18
539,305,9077,paleta,34,39,78,98667,2021-10-30
540,306,17320,list,31,42,6,868,2021-02-01
541,307,6651,paczka,33,69,76,16307,2021-07-18
542,308,15668,paczka,33,20,80,5677,2021-04-07
543,309,4086,paczka,89,10,1,34261,2021-08-04
544,310,1026,paleta,64,32,66,35627,2021-10-09
545,310,15832,list,36,30,14,331,2021-10-09
546,310,17234,paleta,94,45,57,158937,2021-10-09
547,310,13847,paczka,92,51,64,7360,2021-10-09
548,311,4334,paczka,62,43,22,9976,2021-07-30
549,311,9012,list,43,34,10,989,2021-07-30
550,311,14938,paczka,10,35,50,12607,2021-07-30
551,312,10333,paleta,38,63,82,145591,2021-07-28
552,313,2833,paczka,22,92,36,35509,2021-02-01
553,313,10514,paczka,76,40,21,47084,2021-02-01
554,313,13373,paczka,60,96,67,40056,2021-02-01
555,314,18044,paczka,30,57,74,42350,2021-04-15
556,314,5647,paleta,44,82,38,124159,2021-04-15
557,314,13315,paleta,96,61,41,52625,2021-04-15
558,315,7886,list,36,15,5,165,2021-07-03
559,315,13529,list,11,23,14,636,2021-07-03
560,315,17186,list,26,13,1,508,2021-07-03
561,315,6404,paczka,86,27,46,25246,2021-07-03
562,316,1518,paczka,99,86,16,28112,2021-02-20
563,317,14573,paleta,34,44,55,66855,2021-06-17
564,317,19042,list,42,35,13,611,2021-06-17
565,317,10112,paczka,89,31,95,26627,2021-06-17
566,317,3988,list,19,44,1,75,2021-06-17
567,318,4868,paleta,62,40,31,25561,2021-03-07
568,318,17230,paczka,27,5,23,33600,2021-03-07
569,318,13543,list,39,23,2,833,2021-03-07
570,318,3305,paleta,84,23,90,188005,2021-03-07
571,319,5914,paczka,87,78,77,46458,2021-10-22
572,319,15957,list,31,5,11,818,2021-10-22
573,319,19900,paleta,60,92,61,126835,2021-10-22
574,319,12722,list,6,48,16,725,2021-10-22
575,320,877,paleta,45,27,47,35803,2021-06-23
576,321,5089,list,48,27,13,16,2021-02-18
577,322,19015,paleta,54,29,43,161544,2021-08-02
578,323,4741,list,37,42,1,800,2021-09-24
579,324,10852,paczka,55,43,48,18958,2021-05-04
580,325,8380,list,13,36,13,733,2021-09-15
581,325,13502,paczka,97,93,56,27324,2021-09-15
582,326,2475,paczka,48,71,35,3780,2021-05-22
583,327,10961,paczka,98,98,95,12862,2021-03-09
584,327,11260,list,26,7,7,862,2021-03-09
585,328,12338,list,15,26,12,639,2021-07-06
586,329,10467,paczka,68,87,48,2456,2021-08-23
587,329,9108,paleta,66,30,73,30650,2021-08-23
588,329,5568,paczka,36,66,77,5970,2021-08-23
589,330,14561,paczka,65,69,20,766,2021-01-10
590,330,6269,paczka,31,74,21,29684,2021-01-10
591,330,18562,list,46,15,8,175,2021-01-10
592,330,19133,list,9,32,12,179,2021-01-10
593,331,3160,paczka,95,72,18,46927,2021-10-03
594,332,9116,paczka,72,61,73,42005,2021-10-11
595,333,14518,paleta,27,77,23,48606,2021-09-16
596,334,13491,list,37,38,1,602,2021-03-10
597,335,10235,paleta,38,78,41,106103,2021-04-22
598,335,10119,paleta,54,41,23,71776,2021-04-22
599,335,17100,paleta,48,75,53,164504,2021-04-22
600,335,1759,paleta,46,99,54,27333,2021-04-22
601,336,11176,paleta,74,53,29,122823,2021-09-26
602,337,4353,paczka,33,47,49,42602,2021-06-08
603,337,12394,paczka,51,92,22,15938,2021-06-08
604,338,11447,paleta,60,88,43,150192,2021-01-30
605,338,6897,paczka,98,9,26,37807,2021-01-30
606,338,3597,paleta,69,45,86,128689,2021-01-30
607,339,1243,paleta,71,85,49,72126,2021-03-04
608,340,924,list,21,22,2,745,2021-10-30
609,341,5616,paleta,23,58,33,67157,2021-05-05
610,342,14082,list,22,25,5,244,2021-06-14
611,342,18971,list,7,14,1,867,2021-06-14
612,343,11011,paczka,24,16,67,43478,2021-05-22
613,344,610,paczka,24,60,39,681,2021-10-08
614,344,10608,paczka,6,49,3,769,2021-10-08
615,344,12962,paleta,72,59,34,72437,2021-10-08
616,344,1698,paczka,9,47,63,21113,2021-10-08
617,345,7582,list,11,5,1,154,2021-06-19
618,346,12824,list,5,24,8,178,2021-02-10
619,346,15257,paleta,77,66,89,56599,2021-02-10
620,347,18768,paleta,90,25,92,72288,2021-06-21
621,348,641,list,23,41,16,991,2021-06-08
622,349,8837,paczka,45,43,77,49454,2021-02-23
623,349,10138,paczka,27,33,26,16062,2021-02-23
624,349,9102,list,20,10,9,89,2021-02-23
625,350,6157,paczka,55,60,79,9125,2021-07-25
626,351,5548,paczka,49,70,26,13271,2021-06-15
627,352,13409,paleta,41,38,96,65557,2021-04-12
628,353,8902,paleta,35,45,61,150498,2021-10-28
629,353,4352,list,25,27,14,48,2021-10-28
630,353,15805,paczka,22,82,78,45902,2021-10-28
631,353,15821,list,44,41,13,592,2021-10-28
632,354,305,list,26,25,8,150,2021-06-04
633,354,7363,paleta,41,20,57,114584,2021-06-04
634,354,9832,paleta,43,80,38,169607,2021-06-04
635,355,9305,list,24,32,11,280,2021-06-11
636,355,17469,list,15,42,7,281,2021-06-11
637,356,4200,list,15,27,12,529,2021-09-15
638,356,9005,list,26,14,8,377,2021-09-15
639,357,14226,paleta,20,53,34,190918,2021-02-09
640,358,18818,paleta,36,64,24,110182,2021-08-02
641,358,9339,list,49,25,2,740,2021-08-02
642,359,3433,paczka,29,95,98,32902,2021-10-24
643,359,11587,paleta,45,48,98,188204,2021-10-24
644,359,15412,paleta,79,42,31,134985,2021-10-24
645,359,16610,paczka,96,24,55,38782,2021-10-24
646,360,14218,list,48,30,5,699,2021-08-12
647,361,13678,paleta,69,61,91,183576,2021-09-20
648,361,1444,paczka,27,93,7,11510,2021-09-20
649,361,7918,paczka,28,30,82,9956,2021-09-20
650,361,3133,paleta,84,41,70,49858,2021-09-20
651,362,9149,list,11,7,12,472,2021-09-20
652,363,19008,paczka,39,63,63,33908,2021-05-23
653,363,8010,paleta,65,28,91,154837,2021-05-23
654,364,7598,paczka,66,41,47,46745,2021-02-12
655,365,18892,paczka,79,19,80,42934,2021-03-22
656,365,6612,paczka,83,78,65,49524,2021-03-22
657,365,7049,list,42,48,2,899,2021-03-22
658,365,5421,paczka,18,50,17,48349,2021-03-22
659,366,10443,paleta,91,71,81,31833,2021-08-04
660,366,18159,list,22,24,15,781,2021-08-04
661,367,6154,paleta,82,37,95,66327,2021-09-06
662,368,9992,list,33,38,10,556,2021-02-19
663,368,46,paczka,46,78,54,1191,2021-02-19
664,369,1826,list,25,10,19,934,2021-02-28
665,369,14049,list,38,25,14,91,2021-02-28
666,369,16188,list,35,18,4,649,2021-02-28
667,370,8902,paczka,85,46,79,11116,2021-10-07
668,371,7082,paczka,66,39,35,22124,2021-08-23
669,371,19528,paleta,39,25,95,84677,2021-08-23
670,371,10647,paczka,29,12,11,23191,2021-08-23
671,372,3056,list,19,49,5,861,2021-09-19
672,373,19660,paczka,71,87,39,23777,2021-10-22
673,374,6158,paleta,21,35,47,119816,2021-03-04
674,374,6229,paczka,59,63,63,47315,2021-03-04
675,374,15299,paleta,60,38,70,175400,2021-03-04
676,375,13381,list,12,43,17,711,2021-05-24
677,376,10409,list,21,38,1,586,2021-03-28
678,376,12817,list,27,33,13,459,2021-03-28
679,377,12164,paczka,96,9,2,9628,2021-06-18
680,378,8856,paczka,67,70,18,30532,2021-07-22
681,378,537,list,33,8,14,790,2021-07-22
682,379,3212,paczka,74,70,26,30362,2021-04-15
683,380,246,paleta,21,87,91,194889,2021-09-19
684,381,3381,paleta,79,95,66,52016,2021-04-11
685,381,11735,paczka,57,11,38,5088,2021-04-11
686,382,6262,paleta,23,21,57,76585,2021-03-02
687,383,8337,paczka,89,49,21,33983,2021-01-20
688,384,3012,list,44,38,14,895,2021-08-22
689,385,4012,paleta,97,20,24,142149,2021-09-29
690,385,15719,list,14,7,17,569,2021-09-29
691,386,18870,paleta,57,65,72,113637,2021-06-24
692,387,7015,paleta,37,87,32,150132,2021-09-07
693,387,14047,paczka,80,50,43,16810,2021-09-07
694,387,4846,list,29,17,4,437,2021-09-07
695,388,7054,paleta,80,23,53,76705,2021-08-24
696,388,6953,paczka,40,5,56,7769,2021-08-24
697,388,18683,list,17,43,11,380,2021-08-24
698,388,6750,paleta,47,24,87,77894,2021-08-24
699,389,19714,paleta,99,54,42,186147,2021-10-10
700,389,6104,list,49,47,13,582,2021-10-10
701,389,17802,list,36,42,3,722,2021-10-10
702,390,16907,paczka,33,7,81,45274,2021-07-24
703,391,17617,list,40,22,12,97,2021-09-01
704,392,10011,list,34,11,1,186,2021-03-29
705,392,5661,paczka,10,80,70,17037,2021-03-29
706,392,946,paleta,47,46,55,124482,2021-03-29
707,393,8168,paczka,18,60,21,13640,2021-06-11
708,394,629,paczka,21,55,66,30270,2021-03-03
709,395,12201,list,9,48,5,115,2021-10-01
710,396,3872,list,28,13,14,369,2021-01-06
711,396,18391,list,29,32,3,960,2021-01-06
712,397,17776,paczka,51,36,71,42254,2021-01-28
713,398,16758,paczka,14,54,59,10075,2021-03-18
714,399,2162,paczka,61,78,50,43964,2021-10-08
715,399,7429,list,36,24,16,871,2021-10-08
716,399,10565,paleta,22,40,61,95851,2021-10-08
717,399,2055,list,9,36,17,608,2021-10-08
718,400,17901,list,40,32,14,331,2021-04-29
719,400,2594,list,36,46,18,866,2021-04-29
720,400,3695,list,46,32,6,361,2021-04-29
721,400,15843,paleta,86,35,43,153635,2021-04-29
722,401,1055,paczka,14,29,82,28248,2021-05-30
723,401,14138,paczka,19,88,37,46609,2021-05-30
724,401,3857,paleta,61,65,43,189059,2021-05-30
725,401,6764,list,39,25,10,636,2021-05-30
726,402,595,list,47,17,16,293,2021-04-17
727,403,18746,paczka,88,49,52,6401,2021-07-18
728,404,17389,paczka,14,6,10,24588,2021-01-26
729,404,18517,paleta,62,47,25,85654,2021-01-26
730,404,17992,paczka,94,51,68,20535,2021-01-26
731,404,14454,paleta,26,48,60,162440,2021-01-26
732,405,7606,list,29,38,1,258,2021-10-08
733,406,13414,paleta,59,94,73,151613,2021-05-17
734,407,228,paleta,77,53,26,174493,2021-10-25
735,407,17119,paleta,27,89,76,111773,2021-10-25
736,408,19173,paczka,29,29,2,45768,2021-08-14
737,409,14775,paczka,59,28,50,10930,2021-06-01
738,409,19034,paleta,74,95,91,104817,2021-06-01
739,409,9461,paleta,89,62,38,46123,2021-06-01
740,410,15951,list,26,46,18,284,2021-10-26
741,410,19758,paczka,56,92,32,23927,2021-10-26
742,411,3799,paczka,53,40,8,36585,2021-08-27
743,412,16826,paczka,16,13,89,5648,2021-07-06
744,412,6206,paczka,25,86,46,47712,2021-07-06
745,413,3408,paczka,28,90,4,14392,2021-10-05
746,414,2337,paleta,30,75,21,154119,2021-06-28
747,414,4417,paczka,25,58,69,23855,2021-06-28
748,414,16510,paczka,8,35,44,23866,2021-06-28
749,415,463,paczka,21,45,99,16663,2021-10-16
750,416,8557,paczka,59,32,39,10433,2021-05-27
751,417,17091,list,46,41,17,823,2021-07-22
752,417,18959,paleta,89,68,86,181331,2021-07-22
753,418,11329,paleta,91,46,45,80066,2021-05-26
754,419,4246,list,48,27,13,474,2021-01-04
755,420,7734,list,13,15,17,478,2021-06-23
756,421,8441,paleta,41,70,57,25867,2021-10-17
757,421,2103,paczka,44,59,92,28648,2021-10-17
758,422,8078,list,44,8,2,928,2021-10-06
759,423,9459,list,7,25,11,773,2021-10-18
760,424,12487,list,48,8,16,190,2021-02-26
761,425,865,paleta,43,21,72,44187,2021-08-07
762,426,7371,list,46,30,13,841,2021-01-03
763,426,10028,paleta,81,61,36,152139,2021-01-03
764,426,16608,list,5,16,16,639,2021-01-03
765,427,2104,paczka,57,77,28,11007,2021-09-17
766,427,13497,paleta,59,95,69,111001,2021-09-17
767,427,14942,paleta,51,24,58,186163,2021-09-17
768,428,7353,list,26,21,18,845,2021-08-01
769,428,7269,paczka,25,79,8,19169,2021-08-01
770,429,5220,paleta,23,85,77,69542,2021-04-04
771,430,6805,paczka,14,27,23,44990,2021-08-27
772,430,6904,paczka,58,34,60,33374,2021-08-27
773,430,8743,paleta,21,53,42,167086,2021-08-27
774,431,2024,paczka,29,27,53,8788,2021-08-19
775,432,173,paleta,36,24,50,70161,2021-06-15
776,432,13419,paczka,80,90,19,4746,2021-06-15
777,432,5068,paleta,56,34,32,187699,2021-06-15
778,432,6217,list,39,5,12,60,2021-06-15
779,433,8562,list,6,49,19,899,2021-03-31
780,433,13668,list,6,9,1,801,2021-03-31
781,433,8786,paczka,7,19,96,40328,2021-03-31
782,433,13981,paczka,69,39,86,39686,2021-03-31
783,434,16148,list,45,19,6,944,2021-06-01
784,435,15906,paleta,80,39,81,162853,2021-04-18
785,435,19168,list,33,24,12,25,2021-04-18
786,435,10787,paleta,45,47,48,136136,2021-04-18
787,436,6866,list,20,34,7,885,2021-10-10
788,436,8135,paczka,29,28,94,13066,2021-10-10
789,436,8680,paleta,49,85,60,150369,2021-10-10
790,436,1867,list,43,16,13,817,2021-10-10
791,437,7857,paleta,59,44,53,47711,2021-02-18
792,437,2398,paleta,27,52,75,40686,2021-02-18
793,438,5700,paleta,31,22,56,188982,2021-03-12
794,438,19511,paleta,97,50,56,184807,2021-03-12
795,438,15533,paczka,14,47,28,37025,2021-03-12
796,438,14009,paleta,65,34,79,185933,2021-03-12
797,439,5176,paczka,80,60,92,15847,2021-03-04
798,439,2243,paczka,43,8,1,44030,2021-03-04
799,440,4988,list,28,35,8,799,2021-07-02
800,441,15124,paleta,48,96,78,111167,2021-03-09
801,441,18848,paleta,53,88,25,183887,2021-03-09
802,442,8769,paczka,28,60,6,14698,2021-08-08
803,442,1243,paczka,83,89,93,38175,2021-08-08
804,442,13679,list,34,25,16,979,2021-08-08
805,443,14802,paczka,52,18,15,1900,2021-06-24
806,444,11551,paczka,94,93,13,37109,2021-07-21
807,444,10485,list,38,17,13,583,2021-07-21
808,444,14336,paleta,44,71,79,141663,2021-07-21
809,444,3435,list,40,43,15,320,2021-07-21
810,445,13877,paleta,55,96,90,174042,2021-05-06
811,446,13681,paczka,65,91,85,3080,2021-09-30
812,446,6101,paczka,43,16,61,8839,2021-09-30
813,446,159,list,48,35,2,883,2021-09-30
814,446,7098,paczka,28,35,67,3745,2021-09-30
815,447,7487,list,22,32,1,925,2021-06-09
816,447,5784,paczka,56,22,84,43802,2021-06-09
817,448,6798,list,17,5,10,415,2021-08-02
818,449,8339,paczka,21,36,32,45486,2021-05-24
819,450,8561,list,13,9,7,686,2021-10-11
820,451,10468,list,5,21,4,526,2021-09-14
821,451,9427,paczka,58,96,6,11447,2021-09-14
822,451,7020,paleta,54,52,28,68526,2021-09-14
823,452,5617,paleta,30,72,86,87669,2021-10-13
824,453,7552,paleta,69,37,82,60151,2021-02-28
825,453,17276,paleta,68,50,59,57844,2021-02-28
826,454,4229,paczka,44,55,25,27853,2021-03-25
827,454,2846,paleta,59,44,64,144604,2021-03-25
828,454,15837,list,38,23,17,676,2021-03-25
829,454,2751,list,14,9,8,873,2021-03-25
830,455,8676,list,29,43,12,3,2021-09-18
831,456,19664,paczka,82,83,61,34182,2021-07-01
832,457,18086,list,22,10,12,37,2021-06-08
833,457,562,paczka,92,85,63,8736,2021-06-08
834,457,1078,list,10,29,8,880,2021-06-08
835,458,17621,paleta,60,80,24,38089,2021-07-13
836,458,9435,paczka,85,87,55,589,2021-07-13
837,458,12270,list,48,9,1,772,2021-07-13
838,459,1662,paleta,43,99,54,25979,2021-10-19
839,460,9886,list,21,19,17,662,2021-09-25
840,461,18074,paczka,89,41,35,44819,2021-09-10
841,461,15394,paczka,8,14,85,26186,2021-09-10
842,461,96,paczka,49,8,48,15393,2021-09-10
843,462,16731,paleta,38,48,93,89315,2021-06-10
844,463,17016,paczka,96,7,32,19012,2021-09-11
845,463,10369,list,25,14,6,107,2021-09-11
846,463,1946,list,7,14,15,558,2021-09-11
847,463,3739,list,41,8,2,703,2021-09-11
848,464,2791,paczka,46,63,34,33634,2021-09-27
849,464,12684,paczka,30,34,39,4230,2021-09-27
850,465,10621,paleta,37,36,73,48759,2021-10-05
851,466,15450,paleta,84,53,26,124209,2021-09-22
852,467,7895,paczka,43,56,6,48246,2021-09-26
853,468,16494,paczka,99,28,6,46326,2021-03-12
854,469,10182,paczka,73,83,8,30195,2021-08-10
855,470,10813,paleta,31,97,41,112535,2021-09-21
856,471,2090,paleta,94,94,35,74773,2021-04-28
857,471,7082,list,25,27,2,16,2021-04-28
858,471,9988,paczka,71,7,27,1113,2021-04-28
859,471,4575,paczka,60,69,80,9682,2021-04-28
860,472,3459,paleta,58,42,34,163142,2021-08-03
861,473,18636,list,21,11,18,621,2021-04-01
862,474,8345,paczka,90,84,25,41640,2021-08-31
863,475,13809,list,37,19,3,751,2021-03-07
864,476,18701,paczka,21,22,49,18680,2021-10-28
865,477,14565,paczka,55,66,16,30736,2021-10-16
866,477,17498,paczka,62,95,79,10842,2021-10-16
867,477,13782,paleta,30,45,94,179383,2021-10-16
868,478,6879,paleta,21,27,46,74234,2021-10-20
869,478,6999,paleta,32,78,89,143935,2021-10-20
870,478,10511,paczka,9,87,48,30987,2021-10-20
871,478,3231,paleta,58,92,71,184199,2021-10-20
872,479,7823,paleta,20,68,31,180650,2021-06-03
873,480,6313,list,38,46,13,906,2021-05-10
874,481,7641,list,45,14,1,512,2021-03-20
875,482,965,list,7,26,1,699,2021-10-11
876,483,13179,paleta,76,40,70,79833,2021-08-21
877,484,10193,paleta,75,49,90,179065,2021-07-13
878,485,10536,paczka,64,23,96,18978,2021-01-30
879,485,11433,paleta,26,21,56,104898,2021-01-30
880,486,194,paleta,63,93,99,189281,2021-09-19
881,487,17319,paleta,67,87,38,146760,2021-06-05
882,488,8424,paczka,55,56,54,49518,2021-10-18
883,489,8856,paczka,85,94,44,3283,2021-01-18
884,490,4008,paleta,50,32,94,93241,2021-08-30
885,491,15203,paleta,91,91,84,128077,2021-03-24
886,491,18843,paleta,24,94,59,38487,2021-03-24
887,491,1054,paleta,46,52,27,139041,2021-03-24
888,491,9672,paczka,87,34,6,9531,2021-03-24
889,492,13558,list,49,14,6,117,2021-02-11
890,492,2389,paleta,62,32,45,34358,2021-02-11
891,493,4472,list,38,44,17,41,2021-04-09
892,493,16071,list,48,34,1,743,2021-04-09
893,493,7682,paczka,37,15,39,23624,2021-04-09
894,494,8399,paczka,98,76,31,3340,2021-02-09
895,494,18694,paleta,87,30,23,130336,2021-02-09
896,494,8012,list,8,34,14,966,2021-02-09
897,494,6222,paleta,20,65,20,142506,2021-02-09
898,495,17942,paczka,36,94,39,29019,2021-02-21
899,495,1966,paleta,66,34,38,112896,2021-02-21
900,496,6723,paleta,70,80,63,92995,2021-01-10
901,497,833,paleta,51,61,50,167695,2021-06-18
902,498,5402,paczka,89,94,89,37866,2021-07-04
903,499,10411,paleta,69,95,83,146350,2021-10-24
904,499,2213,paczka,28,7,67,2460,2021-10-24
905,499,10235,paleta,66,40,78,62648,2021-10-24
906,500,5191,paleta,43,45,51,159017,2021-05-23
907,500,19705,paleta,84,34,73,191353,2021-05-23
908,501,4305,list,31,43,11,739,2021-04-01
909,501,15891,paleta,34,27,61,63959,2021-04-01
910,502,7506,paleta,64,69,73,174007,2021-08-23
911,502,11872,list,37,14,1,773,2021-08-23
912,502,5656,paczka,41,41,96,16257,2021-08-23
913,502,13356,list,37,27,14,461,2021-08-23
914,503,6586,list,20,13,8,443,2021-08-26
915,503,10827,paczka,20,97,79,30523,2021-08-26
916,503,14229,paleta,31,53,78,122463,2021-08-26
917,504,10970,paczka,13,44,55,16991,2021-05-11
918,504,1123,list,48,28,11,540,2021-05-11
919,504,19205,list,7,6,8,449,2021-05-11
920,504,19396,paczka,30,8,21,45484,2021-05-11
921,505,7071,list,22,41,3,369,2021-09-08
922,505,8685,paczka,86,6,48,16834,2021-09-08
923,505,19498,paleta,94,69,40,113795,2021-09-08
924,506,3957,paleta,22,86,46,113228,2021-01-09
925,507,14535,list,21,33,13,146,2021-02-09
926,508,5585,paleta,63,26,36,170164,2021-05-26
927,509,1372,list,44,30,7,26,2021-10-09
928,510,5901,paczka,30,70,84,19304,2021-05-20
929,511,7614,list,33,11,16,642,2021-10-17
930,512,16302,paczka,68,68,45,5696,2021-09-05
931,513,545,paleta,75,53,69,93703,2021-06-16
932,514,4111,paleta,43,23,69,194494,2021-10-05
933,515,14593,paczka,90,41,77,9894,2021-06-09
934,516,16624,list,40,13,4,340,2021-06-01
935,517,2106,paczka,17,52,22,24421,2021-10-01
936,517,6259,list,9,39,4,681,2021-10-01
937,518,17507,list,48,8,5,842,2021-08-16
938,519,17129,paczka,99,90,74,17633,2021-10-20
939,519,7219,list,39,35,19,47,2021-10-20
940,520,2041,paczka,95,66,5,7252,2021-01-18
941,521,17632,list,13,31,12,203,2021-03-05
942,522,7118,paczka,13,61,26,33954,2021-09-16
943,523,11180,list,15,25,11,339,2021-04-06
944,524,14619,paleta,38,58,61,174084,2021-04-28
945,525,10468,list,21,37,12,271,2021-04-20
946,525,11848,paczka,8,44,2,21029,2021-04-20
947,526,1608,paleta,79,91,70,92347,2021-09-06
948,526,7229,paleta,42,94,43,143157,2021-09-06
949,526,5797,paczka,90,36,6,19759,2021-09-06
950,526,18005,paleta,48,24,38,162897,2021-09-06
951,527,19318,paczka,11,19,51,18118,2021-09-23
952,527,13628,paleta,22,22,51,110014,2021-09-23
953,527,8737,paczka,47,56,70,22922,2021-09-23
954,527,19278,paleta,86,26,51,65935,2021-09-23
955,528,7657,list,47,8,16,405,2021-04-17
956,529,19776,paczka,36,89,52,17108,2021-05-06
957,529,18039,paczka,69,12,39,4423,2021-05-06
958,529,1980,list,5,6,2,239,2021-05-06
959,530,2766,paleta,76,39,24,33545,2021-06-06
960,531,18786,paleta,73,98,66,71663,2021-09-30
961,532,7510,paleta,67,61,86,193915,2021-01-18
962,532,6542,paleta,95,98,22,50235,2021-01-18
963,532,17384,list,36,10,9,52,2021-01-18
964,533,14943,paleta,57,50,90,149297,2021-03-28
965,534,5837,list,22,20,13,464,2021-08-11
966,535,5425,list,30,44,5,983,2021-06-11
967,536,14151,list,28,40,3,24,2021-08-15
968,536,16154,paczka,77,63,58,7061,2021-08-15
969,537,10395,list,28,17,1,532,2021-03-23
970,538,16081,list,17,37,17,683,2021-01-12
971,538,17158,list,18,25,5,921,2021-01-12
972,538,6200,paczka,79,20,68,994,2021-01-12
973,538,12978,paczka,20,70,1,46621,2021-01-12
974,539,1465,paleta,83,49,79,53480,2021-07-26
975,539,6823,paleta,64,49,88,63615,2021-07-26
976,539,4403,paczka,77,34,87,31120,2021-07-26
977,539,10448,paczka,47,19,54,23474,2021-07-26
978,540,14052,list,46,13,16,691,2021-05-17
979,540,13673,paleta,78,98,37,152975,2021-05-17
980,541,1550,list,9,23,3,199,2021-01-21
981,542,19616,paczka,27,65,16,40171,2021-02-14
982,543,726,paleta,60,62,51,25500,2021-08-29
983,543,3925,paleta,32,57,31,74931,2021-08-29
984,543,1565,paleta,23,20,71,125497,2021-08-29
985,544,18453,list,22,18,8,35,2021-09-15
986,544,4304,list,11,12,16,305,2021-09-15
987,545,6620,paleta,98,47,71,182901,2021-07-12
988,546,14962,list,47,41,10,988,2021-03-15
989,547,6668,list,16,35,12,709,2021-05-01
990,548,1517,list,21,35,8,12,2021-10-25
991,549,1184,list,24,27,10,360,2021-09-08
992,549,4571,list,23,18,10,876,2021-09-08
993,549,13993,list,43,18,1,596,2021-09-08
994,550,11488,paczka,49,84,80,36889,2021-04-09
995,550,9365,list,26,11,7,83,2021-04-09
996,550,2207,paleta,59,79,98,135476,2021-04-09
997,551,18808,paczka,77,77,92,7343,2021-07-09
998,552,19932,paleta,62,38,76,99448,2021-10-18
999,552,3178,list,23,16,9,400,2021-10-18
1000,553,6529,paleta,85,72,29,161208,2021-10-16
1001,554,10938,paczka,21,72,24,16524,2021-07-08
1002,555,6402,paleta,77,97,50,51382,2021-09-16
1003,555,19073,paczka,22,29,49,30033,2021-09-16
1004,555,1823,paczka,76,21,68,43644,2021-09-16
1005,556,19948,paczka,11,89,98,43226,2021-01-30
1006,556,15427,list,20,38,9,715,2021-01-30
1007,556,8668,paczka,63,65,18,15582,2021-01-30
