ID,ZLECENIE_ID,ADRESAT_ID,RODZAJ_PRZESYLKI,WYMIAR_X,WYMIAR_Y,WYMIAR_Z,WAGA,DATA_NADANIA
536,321,4608,paleta,64,77,61,34523,2021-07-14
537,322,3250,list,44,32,15,112,2021-01-29
538,323,4319,paczka,41,86,55,38760,2021-06-04
539,323,3537,paleta,47,97,63,195421,2021-06-04
540,323,2112,list,38,18,8,625,2021-06-04
541,323,3395,list,7,33,11,221,2021-06-04
542,324,1249,paczka,67,11,97,15780,2021-09-04
543,325,4499,paleta,20,32,84,187360,2021-10-27
544,326,3406,paleta,35,78,92,92392,2021-06-26
545,327,1814,paczka,41,79,14,21296,2021-02-26
546,327,1784,list,37,24,3,693,2021-02-26
547,328,4973,paczka,94,96,52,46781,2021-06-27
548,328,305,paleta,66,44,26,79654,2021-06-27
549,328,3887,paczka,26,72,7,39031,2021-06-27
550,329,836,list,26,6,18,560,2021-05-12
551,329,2837,list,46,49,11,542,2021-05-12
552,329,112,paczka,32,71,79,7549,2021-05-12
553,330,2935,paczka,77,94,21,35422,2021-06-26
554,331,4234,paleta,72,35,23,167532,2021-06-20
555,332,2763,list,9,26,8,778,2021-09-22
556,333,3359,paleta,87,38,63,199918,2021-10-03
557,333,4428,list,6,24,18,822,2021-10-03
558,334,726,list,27,49,15,832,2021-10-03
559,335,1920,paleta,33,97,75,199216,2021-10-25
560,336,2061,list,42,6,2,489,2021-07-02
561,337,4125,paleta,85,22,39,122532,2021-05-22
562,338,746,list,10,16,10,268,2021-07-23
563,339,1473,paleta,47,87,60,199679,2021-06-30
564,340,1810,paleta,83,87,89,73940,2021-01-14
565,340,2166,list,15,5,19,715,2021-01-14
566,340,2559,paczka,60,74,99,4432,2021-01-14
567,341,1212,paleta,86,88,21,40522,2021-04-30
568,342,2683,list,16,8,9,792,2021-03-17
569,343,3510,list,33,40,17,787,2021-02-14
570,344,3876,paczka,96,26,80,19702,2021-10-25
571,344,1449,list,44,34,8,13,2021-10-25
572,345,1192,paleta,65,92,86,113354,2021-01-26
573,345,845,paleta,88,65,36,106747,2021-01-26
574,345,823,list,11,15,4,812,2021-01-26
575,345,2092,list,27,38,8,78,2021-01-26
576,346,4790,list,14,20,3,749,2021-10-23
577,346,552,paleta,79,44,73,196632,2021-10-23
578,346,2420,paleta,25,42,83,106310,2021-10-23
579,347,1791,paczka,94,26,72,44266,2021-10-28
580,348,2300,paczka,56,84,37,1609,2021-05-18
581,349,1801,paczka,35,81,31,23446,2021-05-19
582,350,4809,paczka,65,38,75,18282,2021-06-21
583,351,1647,paleta,99,97,59,51343,2021-08-13
584,352,2726,paczka,21,97,12,44534,2021-05-11
585,352,142,paleta,29,33,49,178500,2021-05-11
586,352,1742,list,34,28,5,868,2021-05-11
587,353,4651,paleta,84,29,52,52509,2021-10-26
588,354,3708,paczka,39,72,73,48443,2021-04-02
589,354,1337,list,38,44,8,522,2021-04-02
590,354,3199,paczka,80,33,18,8581,2021-04-02
591,354,1224,paczka,94,36,36,19286,2021-04-02
592,355,904,list,33,15,19,757,2021-03-30
593,356,3235,list,41,39,4,893,2021-08-10
594,356,151,list,21,23,1,632,2021-08-10
595,356,4604,paleta,55,68,56,99974,2021-08-10
596,357,4813,list,24,20,15,771,2021-07-27
597,358,2791,paczka,90,62,64,23877,2021-08-28
598,359,786,list,44,18,6,134,2021-06-19
599,359,3008,list,19,5,15,613,2021-06-19
600,359,3469,paleta,91,49,26,199854,2021-06-19
601,360,29,list,38,9,12,674,2021-08-12
602,360,4224,paleta,72,98,96,129079,2021-08-12
603,360,3056,paczka,11,6,17,37093,2021-08-12
604,360,4703,list,15,40,2,155,2021-08-12
605,361,4535,paleta,83,47,98,84344,2021-05-19
606,361,2899,paczka,61,34,42,36851,2021-05-19
607,361,1199,paleta,65,40,97,156847,2021-05-19
608,362,4731,paczka,8,79,25,19895,2021-01-04
609,363,2575,paleta,60,27,39,184837,2021-03-14
610,364,4222,paczka,26,92,80,1719,2021-09-16
611,365,3929,paleta,39,53,35,162467,2021-01-17
612,366,3701,paleta,46,83,81,47818,2021-10-11
613,367,3801,list,18,5,9,518,2021-02-08
614,367,477,list,9,42,4,673,2021-02-08
615,368,757,list,28,23,12,532,2021-06-17
616,368,1908,paleta,89,42,54,172928,2021-06-17
617,368,4613,paczka,31,34,91,48379,2021-06-17
618,369,1830,paleta,21,43,99,60793,2021-08-31
619,370,2649,paleta,20,28,64,180715,2021-02-08
620,371,3094,paczka,18,84,40,3632,2021-08-22
621,372,4885,paleta,72,42,84,179795,2021-06-05
622,373,2378,paczka,61,70,76,44528,2021-02-27
623,374,4350,list,7,12,5,711,2021-10-11
624,374,4974,paleta,64,51,42,102582,2021-10-11
625,374,2698,list,7,29,13,268,2021-10-11
626,374,1229,paleta,41,83,66,174027,2021-10-11
627,375,377,paleta,21,56,64,185640,2021-04-19
628,376,1695,list,22,16,4,9,2021-07-09
629,376,2434,list,46,21,19,133,2021-07-09
630,377,3246,paczka,8,78,66,24694,2021-08-29
631,378,4977,paczka,15,73,70,22875,2021-10-08
632,379,875,list,45,18,14,87,2021-08-18
633,379,2253,list,26,32,5,429,2021-08-18
634,379,4748,list,48,40,8,355,2021-08-18
635,379,3307,paczka,90,7,72,17524,2021-08-18
636,380,366,paleta,57,62,52,180426,2021-01-24
637,380,2704,paczka,49,96,56,35079,2021-01-24
638,381,88,paczka,13,48,66,46336,2021-05-21
639,382,2510,paczka,23,62,95,28871,2021-04-23
640,382,4899,paleta,31,34,56,46173,2021-04-23
641,383,3664,paczka,20,76,18,28140,2021-08-24
642,383,4616,paleta,62,75,90,101132,2021-08-24
643,383,4148,list,22,33,14,722,2021-08-24
644,384,2148,paleta,77,74,70,182365,2021-05-07
645,385,458,paleta,40,73,54,130197,2021-06-22
646,385,4379,list,32,44,11,353,2021-06-22
647,385,24,paleta,66,43,96,90011,2021-06-22
648,385,2787,paczka,12,21,85,27672,2021-06-22
649,386,4465,paczka,97,21,73,24690,2021-10-20
650,386,3138,list,28,27,14,39,2021-10-20
651,386,3402,paleta,74,91,72,154252,2021-10-20
652,386,2158,list,32,9,18,673,2021-10-20
653,387,700,paczka,10,41,8,25963,2021-04-26
654,388,1116,paczka,28,68,51,36721,2021-01-18
655,389,4788,paczka,17,83,9,42920,2021-02-06
656,390,2015,list,15,21,3,442,2021-09-09
657,390,2154,paleta,43,83,72,123709,2021-09-09
658,390,1043,paleta,92,33,46,104981,2021-09-09
659,391,997,list,20,17,14,219,2021-02-26
660,392,3978,list,11,49,19,197,2021-05-10
661,393,2784,paczka,85,45,12,29021,2021-01-23
662,394,2951,list,7,29,1,189,2021-09-09
663,395,174,list,30,27,11,419,2021-04-19
664,395,1716,paczka,82,36,34,46497,2021-04-19
665,395,397,paczka,72,30,18,21305,2021-04-19
666,396,940,list,32,12,19,414,2021-02-20
667,396,3189,list,25,5,1,75,2021-02-20
668,396,4814,paczka,26,87,71,4417,2021-02-20
669,397,2060,list,8,11,8,919,2021-06-10
670,398,2382,paleta,97,30,60,32209,2021-05-21
671,399,4116,paleta,99,51,49,185322,2021-01-17
672,399,3897,paczka,7,84,58,6229,2021-01-17
673,400,4874,list,34,21,11,934,2021-07-11
674,401,4045,paczka,56,84,44,46327,2021-07-13
675,401,2756,paczka,65,42,52,24290,2021-07-13
676,401,927,paleta,32,58,51,126259,2021-07-13
677,401,2021,paleta,74,24,20,99456,2021-07-13
678,402,2566,paleta,98,86,60,52975,2021-10-27
679,403,4626,list,10,16,3,689,2021-10-04
680,403,779,paleta,25,67,68,137340,2021-10-04
681,404,4462,list,12,49,17,117,2021-08-15
682,404,4538,paczka,35,90,55,48617,2021-08-15
683,405,468,paleta,21,42,86,155920,2021-04-26
684,406,877,paczka,87,84,70,18566,2021-09-29
685,406,2644,list,46,11,11,463,2021-09-29
686,406,4683,paleta,54,24,77,136606,2021-09-29
687,407,3725,paczka,38,90,39,21640,2021-10-21
688,407,3512,paczka,83,97,97,6473,2021-10-21
689,407,1344,paczka,43,41,71,21535,2021-10-21
690,407,79,paleta,97,74,23,176043,2021-10-21
691,408,856,list,19,48,1,798,2021-08-14
692,409,4446,paczka,93,15,64,33385,2021-08-27
693,409,4170,paczka,16,56,77,39719,2021-08-27
694,410,2831,paczka,65,62,78,20940,2021-08-15
695,411,1080,paczka,33,83,67,19476,2021-10-17
696,411,2179,paleta,69,34,60,163754,2021-10-17
697,411,4415,paleta,81,91,78,164040,2021-10-17
698,411,4887,paleta,88,51,42,27320,2021-10-17
699,412,1874,list,49,5,14,605,2021-08-28
700,413,3129,paczka,58,22,35,17678,2021-09-13
701,414,3954,paleta,50,93,60,89739,2021-07-26
702,415,880,paleta,75,59,41,30381,2021-05-30
703,416,4515,list,31,33,15,134,2021-08-13
704,417,3206,paleta,45,65,37,120191,2021-09-08
705,417,3113,list,47,15,14,836,2021-09-08
706,417,3915,paleta,48,40,83,39548,2021-09-08
707,417,1800,list,7,14,2,980,2021-09-08
708,418,1560,paczka,90,51,96,20361,2021-10-11
709,419,2484,paczka,90,42,87,27385,2021-03-18
710,419,709,list,24,43,9,874,2021-03-18
711,419,340,list,17,30,15,608,2021-03-18
712,420,4125,paleta,51,77,73,105059,2021-01-09
713,420,1844,paleta,36,52,87,54881,2021-01-09
714,420,1365,list,11,5,11,24,2021-01-09
715,420,4960,list,33,42,18,175,2021-01-09
716,421,4712,paczka,97,90,85,13554,2021-03-14
717,421,408,list,44,35,2,566,2021-03-14
718,421,4742,list,18,41,9,253,2021-03-14
719,421,3749,paleta,68,81,27,167806,2021-03-14
720,422,242,list,38,11,8,845,2021-06-08
721,423,2291,paleta,68,48,42,136575,2021-10-21
722,424,3825,list,11,20,2,400,2021-05-07
723,424,3387,paczka,80,95,39,11597,2021-05-07
724,424,518,paczka,96,96,3,40377,2021-05-07
725,425,287,paczka,54,54,50,22268,2021-10-19
726,425,3728,list,19,33,12,333,2021-10-19
727,426,4991,paleta,66,36,54,97511,2021-02-13
728,427,1642,list,10,48,5,624,2021-09-14
729,428,2974,list,42,7,8,462,2021-01-10
730,428,1459,paleta,33,89,49,107659,2021-01-10
731,429,2384,paleta,46,38,56,171661,2021-10-20
732,430,1475,paleta,96,68,35,65002,2021-07-28
733,430,1543,list,44,35,4,648,2021-07-28
734,430,637,list,33,18,19,912,2021-07-28
735,431,1267,list,34,5,2,892,2021-05-25
736,432,2587,list,19,16,15,88,2021-02-09
737,433,1122,paleta,52,30,93,133746,2021-03-05
738,434,4195,paczka,9,69,5,21088,2021-05-14
739,434,3144,list,15,14,8,526,2021-05-14
740,434,550,paleta,73,66,29,102152,2021-05-14
741,435,2087,paczka,51,83,73,46126,2021-08-25
742,436,4388,paczka,21,72,20,17024,2021-08-22
743,436,1181,paleta,36,96,75,74535,2021-08-22
744,437,3880,paczka,25,46,85,7747,2021-05-25
745,438,2845,list,16,23,6,405,2021-02-13
746,439,4129,paleta,62,92,50,69973,2021-07-08
747,440,39,list,47,23,14,956,2021-10-17
748,440,4888,paleta,88,36,96,87992,2021-10-17
749,440,4099,paczka,54,95,11,42388,2021-10-17
750,440,3320,list,49,36,19,81,2021-10-17
751,441,2637,list,22,37,12,51,2021-05-28
752,442,3378,paleta,98,68,82,160835,2021-01-12
753,443,583,list,45,33,10,756,2021-10-17
754,443,4142,paleta,77,53,85,27428,2021-10-17
755,444,986,paleta,33,41,76,51772,2021-10-24
756,444,3361,paleta,76,73,47,155902,2021-10-24
757,444,693,paczka,50,94,50,30900,2021-10-24
758,444,132,paleta,48,99,41,60264,2021-10-24
759,445,145,list,40,43,1,981,2021-06-09
760,445,2893,paczka,88,94,90,18986,2021-06-09
761,445,1564,paleta,45,69,77,34745,2021-06-09
762,445,1091,paczka,15,79,28,38578,2021-06-09
763,446,3921,list,11,41,2,490,2021-06-28
764,446,3039,paczka,37,68,36,30120,2021-06-28
765,446,2922,paczka,56,46,75,32138,2021-06-28
766,447,3158,list,31,10,13,856,2021-02-01
767,448,139,paczka,8,42,93,48616,2021-03-05
768,449,586,list,21,43,14,630,2021-09-22
769,449,947,list,13,27,7,568,2021-09-22
770,449,2293,paleta,64,47,93,122975,2021-09-22
771,450,2271,paczka,68,42,89,16019,2021-01-15
772,451,1230,paleta,85,71,41,123743,2021-10-13
773,451,4498,list,24,14,13,822,2021-10-13
774,452,2245,paleta,85,59,83,191572,2021-02-08
775,453,1596,paleta,98,85,77,132531,2021-01-12
776,454,3398,paleta,26,93,86,28409,2021-01-13
777,454,2069,paczka,86,19,71,48417,2021-01-13
778,454,4359,list,35,28,19,20,2021-01-13
779,455,1547,list,47,31,1,31,2021-01-28
780,455,3757,paleta,80,97,23,53710,2021-01-28
781,456,2037,paleta,27,95,52,47654,2021-01-12
782,457,79,list,18,41,15,263,2021-01-05
783,458,67,paleta,88,52,54,66358,2021-07-10
784,458,960,paleta,27,73,50,110183,2021-07-10
785,458,4049,paczka,15,39,16,30693,2021-07-10
786,459,3963,list,7,48,5,27,2021-01-24
787,459,2695,paczka,42,29,66,48184,2021-01-24
788,459,2252,list,16,29,9,935,2021-01-24
789,460,2564,list,41,34,18,52,2021-02-12
790,461,894,paleta,67,55,25,170021,2021-02-13
791,461,881,list,15,32,9,619,2021-02-13
792,462,2076,paczka,27,52,1,23217,2021-06-30
793,463,975,paleta,51,54,22,40688,2021-05-16
794,464,2906,list,8,31,6,463,2021-03-16
795,464,3237,list,21,38,2,253,2021-03-16
796,464,1716,paleta,95,91,98,66159,2021-03-16
797,464,3292,list,34,5,13,107,2021-03-16
798,465,1591,list,26,37,14,566,2021-01-02
799,466,2766,paleta,25,33,78,134331,2021-07-10
800,467,4068,paczka,78,71,76,2334,2021-08-26
801,468,4372,paleta,48,91,74,135254,2021-02-22
802,468,2455,paleta,86,67,34,99299,2021-02-22
803,469,2539,paleta,42,48,78,161671,2021-07-12
804,470,2211,list,46,41,13,12,2021-09-13
805,470,3885,paczka,30,87,3,39760,2021-09-13
806,470,3371,paleta,92,37,54,98241,2021-09-13
807,470,2895,paczka,40,92,69,24443,2021-09-13
808,471,4926,paleta,59,62,39,111340,2021-03-03
809,471,4348,list,15,24,15,236,2021-03-03
810,472,3990,paczka,90,97,30,20594,2021-08-03
811,473,1181,list,5,44,15,98,2021-08-31
812,474,2662,paczka,56,22,19,29732,2021-05-13
813,475,4622,paleta,91,82,59,82944,2021-05-02
814,475,3291,list,17,7,2,984,2021-05-02
815,475,1967,paleta,37,57,62,194366,2021-05-02
816,475,2342,list,23,44,19,747,2021-05-02
817,476,3651,list,23,18,11,780,2021-05-14
818,476,1248,paczka,8,47,18,7899,2021-05-14
819,476,1136,paczka,11,31,30,38728,2021-05-14
820,476,257,paczka,55,70,33,36060,2021-05-14
821,477,2736,paczka,21,25,61,8230,2021-04-10
822,478,1308,list,21,8,5,450,2021-10-25
823,478,4909,paczka,57,83,48,10594,2021-10-25
824,478,4484,paczka,38,30,7,20982,2021-10-25
825,478,4086,paczka,61,76,94,5532,2021-10-25
826,479,3022,paleta,83,90,26,184152,2021-07-26
827,480,2942,list,6,9,6,315,2021-10-13
828,480,1774,list,42,47,2,773,2021-10-13
829,480,2826,paczka,19,81,54,43460,2021-10-13
830,481,1828,paleta,58,47,27,98919,2021-08-17
831,482,3433,list,32,24,1,616,2021-07-10
832,483,4174,paczka,9,98,56,23115,2021-02-14
833,483,1065,paleta,80,65,24,161423,2021-02-14
834,484,4606,paleta,40,94,57,51676,2021-05-25
835,485,1758,list,7,8,10,427,2021-09-02
836,485,1847,paleta,49,22,41,73359,2021-09-02
837,485,2644,paleta,32,70,35,134221,2021-09-02
838,485,3740,list,37,30,3,405,2021-09-02
839,486,1267,list,10,22,17,396,2021-07-15
840,487,2576,list,36,11,10,105,2021-02-09
841,487,228,list,22,9,3,406,2021-02-09
842,487,290,paleta,98,32,60,154156,2021-02-09
843,487,4310,paczka,47,83,76,37340,2021-02-09
844,488,3812,paleta,22,31,20,149240,2021-03-18
845,489,131,list,36,20,16,87,2021-03-29
846,490,3016,paleta,62,83,36,103075,2021-07-25
847,491,859,paleta,61,75,94,187803,2021-06-01
848,491,1660,list,48,21,3,435,2021-06-01
849,491,1185,list,34,8,11,871,2021-06-01
850,492,4768,paczka,13,30,57,18001,2021-06-09
851,493,2439,paczka,77,62,64,28269,2021-04-25
852,494,955,list,10,10,5,326,2021-04-03
853,494,524,list,14,39,17,448,2021-04-03
854,495,2170,paleta,99,92,28,154325,2021-07-31
855,496,3125,list,16,21,13,597,2021-10-23
856,496,348,list,49,16,13,689,2021-10-23
857,496,4243,list,35,11,11,646,2021-10-23
858,497,171,paleta,23,45,49,192302,2021-02-21
859,497,1147,list,15,17,14,217,2021-02-21
860,498,1226,paleta,44,79,34,114843,2021-01-18
861,499,3742,paleta,94,92,59,50846,2021-03-11
862,499,356,list,48,42,17,326,2021-03-11
863,499,380,paleta,87,49,85,109767,2021-03-11
864,500,77,paczka,81,63,53,40640,2021-09-02
865,501,2382,list,45,36,8,752,2021-07-18
866,502,4652,list,18,48,12,10,2021-04-25
867,503,4918,paczka,92,37,33,37203,2021-01-10
868,504,1200,paczka,22,18,50,19494,2021-04-03
869,505,540,list,7,9,19,875,2021-07-26
870,506,723,list,26,11,11,612,2021-09-22
871,506,2271,paczka,92,16,28,38001,2021-09-22
872,506,3620,paczka,12,41,4,12436,2021-09-22
873,506,754,paczka,14,29,35,45145,2021-09-22
874,507,333,paczka,34,57,52,30529,2021-08-22
875,508,331,paczka,57,8,34,21298,2021-07-20
876,508,1441,paczka,13,90,46,48084,2021-07-20
877,509,1358,paleta,88,22,42,68795,2021-01-13
878,510,716,paczka,91,45,21,1090,2021-03-30
879,511,3295,list,31,43,11,400,2021-04-04
880,512,2510,list,16,33,17,194,2021-07-15
881,512,1946,list,8,38,18,42,2021-07-15
882,513,25,paleta,98,58,67,81782,2021-09-11
883,514,2396,paleta,91,42,66,137250,2021-04-19
884,515,3111,paczka,82,15,35,49752,2021-01-31
885,515,4482,list,38,44,9,332,2021-01-31
886,516,4560,paczka,5,22,8,33462,2021-07-27
887,517,3271,paczka,88,37,63,48747,2021-07-02
888,518,18,list,27,46,6,337,2021-04-04
889,518,2698,paczka,61,78,61,48151,2021-04-04
890,518,4691,list,5,34,11,455,2021-04-04
891,519,2895,paleta,28,96,71,189616,2021-06-18
892,519,3661,paleta,97,35,54,78585,2021-06-18
893,520,401,paleta,68,20,91,65036,2021-01-29
894,520,3968,paleta,58,34,47,117609,2021-01-29
895,520,4788,paczka,18,59,41,40953,2021-01-29
896,521,1695,paleta,76,21,83,105288,2021-03-08
897,521,3951,paczka,43,23,63,20835,2021-03-08
898,521,607,list,27,14,12,648,2021-03-08
899,522,1088,paczka,56,28,36,10656,2021-07-03
900,523,3154,paczka,74,26,29,16726,2021-01-10
901,524,1928,list,34,36,3,548,2021-07-17
902,524,199,paczka,27,22,84,18541,2021-07-17
903,525,1062,list,39,49,7,61,2021-10-24
904,525,1834,list,29,10,4,438,2021-10-24
905,525,2318,paleta,86,50,22,118260,2021-10-24
906,526,2962,paleta,51,48,94,101885,2021-02-27
907,527,3331,list,16,48,11,301,2021-01-25
908,527,221,list,17,22,15,978,2021-01-25
909,527,4946,paczka,63,81,51,11548,2021-01-25
910,528,4995,paczka,83,25,60,27134,2021-06-23
911,529,2828,paczka,39,27,45,22035,2021-02-22
912,530,828,paczka,59,32,74,15591,2021-01-01
913,531,879,paleta,46,88,42,111643,2021-09-28
914,532,4585,paczka,37,41,16,41097,2021-09-06
915,532,2455,paczka,48,22,75,41883,2021-09-06
916,532,2692,list,8,47,6,224,2021-09-06
917,533,3308,paleta,49,43,47,177130,2021-08-14
918,533,2463,paleta,81,59,96,122283,2021-08-14
919,533,920,list,26,28,7,954,2021-08-14
920,534,1539,paczka,67,96,62,18900,2021-06-12
921,535,2866,paczka,97,90,14,32886,2021-08-16
922,535,384,paczka,88,78,6,45223,2021-08-16
923,535,663,paleta,66,86,84,127886,2021-08-16
924,535,1926,paczka,61,19,58,3245,2021-08-16
925,536,1439,list,40,34,13,985,2021-09-10
926,536,2993,paleta,33,24,23,169180,2021-09-10
927,537,2853,list,12,23,14,536,2021-05-29
928,537,2886,list,10,42,10,641,2021-05-29
929,538,400,list,13,12,12,199,2021-06-03
930,539,1389,paczka,80,10,97,39529,2021-10-27
931,540,971,list,24,32,18,991,2021-05-20
932,540,1425,paczka,86,23,92,1214,2021-05-20
933,541,4080,paleta,69,20,51,85502,2021-01-09
934,542,3300,paczka,35,30,27,21292,2021-01-22
935,542,1543,paczka,23,59,30,19390,2021-01-22
936,542,4988,paczka,70,44,66,5046,2021-01-22
937,542,3576,paczka,63,29,13,34049,2021-01-22
938,543,168,paczka,82,66,45,15100,2021-06-03
939,544,3450,paleta,33,75,88,137295,2021-06-11
940,544,433,paczka,36,28,5,40887,2021-06-11
941,545,4396,list,23,45,11,142,2021-06-02
942,546,4201,paleta,85,63,52,115985,2021-01-31
943,547,4932,list,16,17,2,735,2021-02-12
944,547,4249,paczka,31,46,39,37273,2021-02-12
945,547,2875,paleta,92,60,41,166660,2021-02-12
946,548,3988,list,40,45,12,347,2021-08-05
947,548,2280,paleta,93,61,24,180722,2021-08-05
948,549,3195,paleta,27,85,90,197836,2021-02-04
949,549,4145,list,48,34,7,695,2021-02-04
950,549,3442,paleta,83,77,31,128148,2021-02-04
951,549,996,list,23,17,18,63,2021-02-04
952,550,4856,list,21,40,18,869,2021-08-26
953,551,4155,paczka,17,35,5,16507,2021-02-16
954,552,1414,paczka,71,27,10,46290,2021-09-29
955,553,1471,list,44,8,16,234,2021-01-28
956,554,818,paleta,25,24,93,100526,2021-01-01
957,555,1481,paczka,65,85,69,41446,2021-05-14
958,555,1254,list,21,5,13,909,2021-05-14
959,555,3880,paleta,26,43,69,92417,2021-05-14
960,556,1231,list,8,17,11,11,2021-08-14
961,557,3328,paczka,68,50,60,799,2021-07-10
962,558,3765,list,5,35,13,516,2021-06-23
963,559,103,paleta,91,84,25,65102,2021-06-02
964,559,3223,paczka,18,91,86,28317,2021-06-02
965,559,2825,paleta,53,62,22,41189,2021-06-02
966,560,1447,list,18,25,17,977,2021-02-02
967,561,3602,paczka,7,78,59,27994,2021-04-23
968,561,4198,list,46,21,6,513,2021-04-23
969,562,2174,paczka,52,16,3,1820,2021-08-10
970,563,99,list,22,30,1,470,2021-06-11
971,564,670,paczka,69,62,48,7679,2021-06-12
972,565,3252,list,24,49,18,906,2021-05-07
973,566,171,list,29,8,15,170,2021-06-27
974,567,884,paczka,10,52,51,42642,2021-06-05
975,568,4081,paleta,39,57,42,45157,2021-02-10
976,569,1041,list,46,13,13,819,2021-03-16
977,569,1616,paleta,80,50,41,50957,2021-03-16
978,569,4986,paczka,9,15,50,22975,2021-03-16
979,570,4818,list,28,39,13,247,2021-09-27
980,571,2135,list,31,42,5,110,2021-06-28
981,571,4008,paleta,23,42,92,33103,2021-06-28
982,571,735,paczka,77,85,84,47932,2021-06-28
983,571,1025,paczka,23,97,45,14567,2021-06-28
984,572,2193,paleta,65,98,97,108938,2021-03-23
985,573,3292,list,40,23,7,456,2021-02-28
986,574,1653,paleta,39,75,91,54398,2021-06-13
987,575,3453,paleta,99,21,84,148593,2021-03-10
988,576,4613,paleta,20,46,35,123009,2021-08-29
989,576,4772,paczka,28,75,93,11778,2021-08-29
990,577,870,paczka,81,93,42,14477,2021-08-28
991,577,291,paczka,12,66,42,31681,2021-08-28
992,577,1385,paleta,88,29,95,48992,2021-08-28
993,578,278,paczka,99,88,97,32678,2021-01-07
994,579,2797,paleta,55,36,90,198080,2021-02-02
995,579,4201,paczka,79,70,1,44798,2021-02-02
996,579,46,paczka,24,42,87,46793,2021-02-02
997,579,1127,paleta,37,56,28,132856,2021-02-02
998,580,59,list,48,24,15,482,2021-10-19
999,581,3782,list,11,20,2,185,2021-01-19
1000,582,3968,list,42,29,14,701,2021-09-24
1001,583,1295,paczka,41,84,43,24324,2021-07-08
1002,584,2491,paleta,28,82,43,134237,2021-06-06
1003,585,1739,paczka,55,84,67,26755,2021-03-26
1004,586,991,paleta,57,60,49,134822,2021-04-21
1005,587,1742,paleta,49,83,72,55609,2021-04-10
1006,588,3489,list,13,29,16,738,2021-05-15
1007,588,2086,paczka,13,27,47,29695,2021-05-15
1008,589,4710,list,21,42,7,508,2021-06-16
1009,589,4520,paleta,62,89,34,74783,2021-06-16
1010,589,3186,list,21,8,7,495,2021-06-16
1011,589,828,list,31,30,4,896,2021-06-16
1012,590,1259,list,39,17,14,464,2021-07-07
1013,590,90,list,6,18,4,88,2021-07-07
1014,590,418,paczka,24,43,36,6784,2021-07-07
1015,591,4096,paleta,94,90,67,79449,2021-03-14
1016,592,3776,paczka,44,51,16,25898,2021-09-12
1017,593,2221,list,46,14,13,952,2021-06-08
1018,593,1065,paczka,43,46,6,17637,2021-06-08
1019,593,1525,paczka,16,94,82,6167,2021-06-08
1020,593,2060,paczka,57,15,82,46439,2021-06-08
1021,594,349,paczka,80,82,31,44265,2021-06-01
1022,594,2355,paczka,95,70,94,35111,2021-06-01
1023,594,1587,paleta,75,65,85,143161,2021-06-01
